2025-04-04 22:47:36.502 | INFO     | __main__:main:627 - 开始分析数据库...
2025-04-04 23:10:05.736 | INFO     | __main__:generate:99 - 发送请求到DeepSeek API，使用模型: deepseek-v2...
2025-04-04 23:10:05.894 | DEBUG    | __main__:generate:109 - API响应状态码: 400
2025-04-04 23:10:05.894 | DEBUG    | __main__:generate:110 - API响应内容: {"code":20012,"message":"Model does not exist. Please check it carefully.","data":null}...
2025-04-04 23:10:05.894 | WARNING  | __main__:generate:120 - 使用模型 deepseek-v2 请求失败: 400 Client Error: Bad Request for url: https://api.siliconflow.cn/v1/chat/completions
2025-04-04 23:10:05.894 | WARNING  | __main__:generate:126 - API错误详情: {'code': 20012, 'message': 'Model does not exist. Please check it carefully.', 'data': None}
2025-04-04 23:10:05.895 | INFO     | __main__:generate:84 - 尝试使用模型: deepseek-llm
2025-04-04 23:10:05.895 | DEBUG    | __main__:generate:96 - API请求头: {'Authorization': 'Bearer sk-***', 'Content-Type': 'application/json'}
2025-04-04 23:10:05.895 | DEBUG    | __main__:generate:97 - API请求体: {'model': 'deepseek-llm', 'messages': [{'role': 'system', 'content': '你是一个专业的数据分析师，擅长分析数据库结构和内容，提供深入的见解。'}, {'role': 'user', 'content': '\n            你是一个数据分析专家，请分析以下账户数据并提供见解。\n            \n            账户ID: 1\n            \n            交易数据:\n            [\n  {\n    "id": "e6fa4dd4-9f30-41af-9f35-62fde90f31d0",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-01",\n    "metadata": {\n      "date": "2025-01-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "a2b13a54-c178-40cd-9be7-903062281e8c",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-11",\n    "metadata": {\n      "date": "2025-01-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "d43adaed-bbc7-4dae-b8e4-25d122b71617",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-21",\n    "metadata": {\n      "date": "2025-01-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "b0f841b0-8fbf-4bf5-82d7-d4d060953c51",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-01",\n    "metadata": {\n      "date": "2025-02-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "e11caa44-5fd0-4f87-ad79-0f7add0d4572",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-11",\n    "metadata": {\n      "date": "2025-02-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "bb0022b6-dcd1-432d-b2e1-6eaf63a4f75f",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-21",\n    "metadata": {\n      "date": "2025-02-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2.4,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "eae88d72-99e8-4cd9-85a9-11e3837831eb",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-01",\n    "metadata": {\n      "date": "2025-03-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 3.4,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "1e108f2a-aacc-4bab-b3f7-ad500c7d8c35",\n    "account_id": "1",\n    "amount": 6.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-11",\n    "metadata": {\n      "date": "2025-03-11",\n      "metric1": 6,\n      "metric2": 5,\n      "metric3": 3.4,\n      "metric4": 5,\n      "metric5": 5,\n      "metric6": 5\n    }\n  },\n  {\n    "id": "9d43e101-217f-4d62-acfd-9944797346f1",\n    "account_id": "1",\n    "amount": 12.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-21",\n    "metadata": {\n      "date": "2025-03-21",\n      "metric1": 12,\n      "metric2": 6,\n      "metric3": 3.4,\n      "metric4": 6,\n      "metric5": 6,\n      "metric6": 6\n    }\n  },\n  {\n    "id": "83d197de-8e87-4ecc-a85c-c6cf1668e310",\n    "account_id": "1",\n    "amount": 24.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-04-01",\n    "metadata": {\n      "date": "2025-04-01",\n      "metric1": 24,\n      "metric2": 12,\n      "metric3": 3.4,\n      "metric4": 12,\n      "metric5": 12,\n      "metric6": 12\n    }\n  }\n]\n            \n            历史分析结果:\n            [\n  {\n    "id": "06faa5ae-2108-451a-bb0b-2c75aee6f30a",\n    "account_id": "1",\n    "timestamp": "2025-04-03 01:06:58",\n    "result_type": "initial_assessment",\n    "result_data": "这是账户1的初始数据分析。数据显示在2025年3月开始有显著变化，多个指标从0上升到较高值。",\n    "metadata": {\n      "created_at": 1743642418.1469162,\n      "data_points": 10,\n      "date_range": "2025-01-01 至 2025-04-01"\n    }\n  }\n]\n            \n            请提供以下分析:\n            1. 账户概述：基本信息和活动摘要\n            2. 交易模式分析：识别交易模式、趋势和异常\n            3. 指标分析：分析各项指标的变化和相关性\n            4. 风险评估：评估账户的潜在风险和问题\n            5. 建议：针对该账户的具体建议\n            \n            请以结构化的方式提供你的分析，使用标题和小节组织内容。\n            '}], 'temperature': 0.3, 'max_tokens': 4000}
2025-04-04 23:10:05.895 | INFO     | __main__:generate:99 - 发送请求到DeepSeek API，使用模型: deepseek-llm...
2025-04-04 23:10:06.052 | DEBUG    | __main__:generate:109 - API响应状态码: 400
2025-04-04 23:10:06.052 | DEBUG    | __main__:generate:110 - API响应内容: {"code":20012,"message":"Model does not exist. Please check it carefully.","data":null}...
2025-04-04 23:10:06.052 | WARNING  | __main__:generate:120 - 使用模型 deepseek-llm 请求失败: 400 Client Error: Bad Request for url: https://api.siliconflow.cn/v1/chat/completions
2025-04-04 23:10:06.052 | WARNING  | __main__:generate:126 - API错误详情: {'code': 20012, 'message': 'Model does not exist. Please check it carefully.', 'data': None}
2025-04-04 23:10:06.052 | INFO     | __main__:generate:84 - 尝试使用模型: deepseek-coder
2025-04-04 23:10:06.053 | DEBUG    | __main__:generate:96 - API请求头: {'Authorization': 'Bearer sk-***', 'Content-Type': 'application/json'}
2025-04-04 23:10:06.053 | DEBUG    | __main__:generate:97 - API请求体: {'model': 'deepseek-coder', 'messages': [{'role': 'system', 'content': '你是一个专业的数据分析师，擅长分析数据库结构和内容，提供深入的见解。'}, {'role': 'user', 'content': '\n            你是一个数据分析专家，请分析以下账户数据并提供见解。\n            \n            账户ID: 1\n            \n            交易数据:\n            [\n  {\n    "id": "e6fa4dd4-9f30-41af-9f35-62fde90f31d0",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-01",\n    "metadata": {\n      "date": "2025-01-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "a2b13a54-c178-40cd-9be7-903062281e8c",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-11",\n    "metadata": {\n      "date": "2025-01-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "d43adaed-bbc7-4dae-b8e4-25d122b71617",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-21",\n    "metadata": {\n      "date": "2025-01-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "b0f841b0-8fbf-4bf5-82d7-d4d060953c51",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-01",\n    "metadata": {\n      "date": "2025-02-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "e11caa44-5fd0-4f87-ad79-0f7add0d4572",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-11",\n    "metadata": {\n      "date": "2025-02-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "bb0022b6-dcd1-432d-b2e1-6eaf63a4f75f",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-21",\n    "metadata": {\n      "date": "2025-02-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2.4,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "eae88d72-99e8-4cd9-85a9-11e3837831eb",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-01",\n    "metadata": {\n      "date": "2025-03-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 3.4,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "1e108f2a-aacc-4bab-b3f7-ad500c7d8c35",\n    "account_id": "1",\n    "amount": 6.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-11",\n    "metadata": {\n      "date": "2025-03-11",\n      "metric1": 6,\n      "metric2": 5,\n      "metric3": 3.4,\n      "metric4": 5,\n      "metric5": 5,\n      "metric6": 5\n    }\n  },\n  {\n    "id": "9d43e101-217f-4d62-acfd-9944797346f1",\n    "account_id": "1",\n    "amount": 12.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-21",\n    "metadata": {\n      "date": "2025-03-21",\n      "metric1": 12,\n      "metric2": 6,\n      "metric3": 3.4,\n      "metric4": 6,\n      "metric5": 6,\n      "metric6": 6\n    }\n  },\n  {\n    "id": "83d197de-8e87-4ecc-a85c-c6cf1668e310",\n    "account_id": "1",\n    "amount": 24.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-04-01",\n    "metadata": {\n      "date": "2025-04-01",\n      "metric1": 24,\n      "metric2": 12,\n      "metric3": 3.4,\n      "metric4": 12,\n      "metric5": 12,\n      "metric6": 12\n    }\n  }\n]\n            \n            历史分析结果:\n            [\n  {\n    "id": "06faa5ae-2108-451a-bb0b-2c75aee6f30a",\n    "account_id": "1",\n    "timestamp": "2025-04-03 01:06:58",\n    "result_type": "initial_assessment",\n    "result_data": "这是账户1的初始数据分析。数据显示在2025年3月开始有显著变化，多个指标从0上升到较高值。",\n    "metadata": {\n      "created_at": 1743642418.1469162,\n      "data_points": 10,\n      "date_range": "2025-01-01 至 2025-04-01"\n    }\n  }\n]\n            \n            请提供以下分析:\n            1. 账户概述：基本信息和活动摘要\n            2. 交易模式分析：识别交易模式、趋势和异常\n            3. 指标分析：分析各项指标的变化和相关性\n            4. 风险评估：评估账户的潜在风险和问题\n            5. 建议：针对该账户的具体建议\n            \n            请以结构化的方式提供你的分析，使用标题和小节组织内容。\n            '}], 'temperature': 0.3, 'max_tokens': 4000}
2025-04-04 23:10:06.053 | INFO     | __main__:generate:99 - 发送请求到DeepSeek API，使用模型: deepseek-coder...
2025-04-04 23:10:06.202 | DEBUG    | __main__:generate:109 - API响应状态码: 400
2025-04-04 23:10:06.202 | DEBUG    | __main__:generate:110 - API响应内容: {"code":20012,"message":"Model does not exist. Please check it carefully.","data":null}...
2025-04-04 23:10:06.202 | WARNING  | __main__:generate:120 - 使用模型 deepseek-coder 请求失败: 400 Client Error: Bad Request for url: https://api.siliconflow.cn/v1/chat/completions
2025-04-04 23:10:06.202 | WARNING  | __main__:generate:126 - API错误详情: {'code': 20012, 'message': 'Model does not exist. Please check it carefully.', 'data': None}
2025-04-04 23:10:06.202 | INFO     | __main__:generate:84 - 尝试使用模型: deepseek-r1
2025-04-04 23:10:06.202 | DEBUG    | __main__:generate:96 - API请求头: {'Authorization': 'Bearer sk-***', 'Content-Type': 'application/json'}
2025-04-04 23:10:06.203 | DEBUG    | __main__:generate:97 - API请求体: {'model': 'deepseek-r1', 'messages': [{'role': 'system', 'content': '你是一个专业的数据分析师，擅长分析数据库结构和内容，提供深入的见解。'}, {'role': 'user', 'content': '\n            你是一个数据分析专家，请分析以下账户数据并提供见解。\n            \n            账户ID: 1\n            \n            交易数据:\n            [\n  {\n    "id": "e6fa4dd4-9f30-41af-9f35-62fde90f31d0",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-01",\n    "metadata": {\n      "date": "2025-01-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "a2b13a54-c178-40cd-9be7-903062281e8c",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-11",\n    "metadata": {\n      "date": "2025-01-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "d43adaed-bbc7-4dae-b8e4-25d122b71617",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-21",\n    "metadata": {\n      "date": "2025-01-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "b0f841b0-8fbf-4bf5-82d7-d4d060953c51",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-01",\n    "metadata": {\n      "date": "2025-02-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "e11caa44-5fd0-4f87-ad79-0f7add0d4572",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-11",\n    "metadata": {\n      "date": "2025-02-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "bb0022b6-dcd1-432d-b2e1-6eaf63a4f75f",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-21",\n    "metadata": {\n      "date": "2025-02-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2.4,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "eae88d72-99e8-4cd9-85a9-11e3837831eb",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-01",\n    "metadata": {\n      "date": "2025-03-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 3.4,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "1e108f2a-aacc-4bab-b3f7-ad500c7d8c35",\n    "account_id": "1",\n    "amount": 6.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-11",\n    "metadata": {\n      "date": "2025-03-11",\n      "metric1": 6,\n      "metric2": 5,\n      "metric3": 3.4,\n      "metric4": 5,\n      "metric5": 5,\n      "metric6": 5\n    }\n  },\n  {\n    "id": "9d43e101-217f-4d62-acfd-9944797346f1",\n    "account_id": "1",\n    "amount": 12.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-03-21",\n    "metadata": {\n      "date": "2025-03-21",\n      "metric1": 12,\n      "metric2": 6,\n      "metric3": 3.4,\n      "metric4": 6,\n      "metric5": 6,\n      "metric6": 6\n    }\n  },\n  {\n    "id": "83d197de-8e87-4ecc-a85c-c6cf1668e310",\n    "account_id": "1",\n    "amount": 24.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-04-01",\n    "metadata": {\n      "date": "2025-04-01",\n      "metric1": 24,\n      "metric2": 12,\n      "metric3": 3.4,\n      "metric4": 12,\n      "metric5": 12,\n      "metric6": 12\n    }\n  }\n]\n            \n            历史分析结果:\n            [\n  {\n    "id": "06faa5ae-2108-451a-bb0b-2c75aee6f30a",\n    "account_id": "1",\n    "timestamp": "2025-04-03 01:06:58",\n    "result_type": "initial_assessment",\n    "result_data": "这是账户1的初始数据分析。数据显示在2025年3月开始有显著变化，多个指标从0上升到较高值。",\n    "metadata": {\n      "created_at": 1743642418.1469162,\n      "data_points": 10,\n      "date_range": "2025-01-01 至 2025-04-01"\n    }\n  }\n]\n            \n            请提供以下分析:\n            1. 账户概述：基本信息和活动摘要\n            2. 交易模式分析：识别交易模式、趋势和异常\n            3. 指标分析：分析各项指标的变化和相关性\n            4. 风险评估：评估账户的潜在风险和问题\n            5. 建议：针对该账户的具体建议\n            \n            请以结构化的方式提供你的分析，使用标题和小节组织内容。\n            '}], 'temperature': 0.3, 'max_tokens': 4000}
2025-04-04 23:10:06.203 | INFO     | __main__:generate:99 - 发送请求到DeepSeek API，使用模型: deepseek-r1...
2025-04-04 23:10:06.357 | DEBUG    | __main__:generate:109 - API响应状态码: 400
2025-04-04 23:10:06.357 | DEBUG    | __main__:generate:110 - API响应内容: {"code":20012,"message":"Model does not exist. Please check it carefully.","data":null}...
2025-04-04 23:10:06.357 | WARNING  | __main__:generate:120 - 使用模型 deepseek-r1 请求失败: 400 Client Error: Bad Request for url: https://api.siliconflow.cn/v1/chat/completions
2025-04-04 23:10:06.357 | WARNING  | __main__:generate:126 - API错误详情: {'code': 20012, 'message': 'Model does not exist. Please check it carefully.', 'data': None}
2025-04-04 23:10:06.357 | INFO     | __main__:main:1024 - 账户 1 分析成功
2025-04-04 23:10:06.358 | INFO     | __main__:main:1030 - 账户分析报告已保存到: /Users/aladam/Desktop/langgraph-demo/account_1_analysis_report.md
2025-04-04 23:10:06.358 | INFO     | __main__:main:1038 - 账户交易图表已保存到: /Users/aladam/Desktop/langgraph-demo/account_1_chart.png
2025-04-04 23:10:06.359 | INFO     | __main__:close:219 - 数据库连接已关闭
2025-04-04 23:10:06.359 | INFO     | __main__:main:1061 - 分析完成
2025-04-04 23:12:42.881 | INFO     | __main__:main:726 - 开始分析数据库...
2025-04-04 23:12:42.882 | INFO     | __main__:main:730 - 数据库路径: /Users/aladam/Desktop/langgraph-demo/data/account_data.db
2025-04-04 23:12:42.883 | INFO     | __main__:__init__:213 - 已连接到数据库: /Users/aladam/Desktop/langgraph-demo/data/account_data.db
2025-04-04 23:12:42.884 | INFO     | __main__:__init__:55 - 初始化DeepSeek-R1模型，API基础URL: https://api.siliconflow.cn/v1
2025-04-04 23:12:42.884 | INFO     | __main__:__init__:511 - 初始化大模型分析器完成
2025-04-04 23:12:42.884 | INFO     | __main__:main:743 - 开始分析整个数据库...
2025-04-04 23:12:42.885 | INFO     | __main__:analyze_data:529 - 调用大模型API...
2025-04-04 23:12:42.885 | INFO     | __main__:generate:84 - 尝试使用模型: deepseek-chat
2025-04-04 23:12:42.885 | DEBUG    | __main__:generate:96 - API请求头: {'Authorization': 'Bearer sk-***', 'Content-Type': 'application/json'}
2025-04-04 23:12:42.885 | DEBUG    | __main__:generate:97 - API请求体: {'model': 'deepseek-chat', 'messages': [{'role': 'system', 'content': '你是一个专业的数据分析师，擅长分析数据库结构和内容，提供深入的见解。'}, {'role': 'user', 'content': '\n        请分析以下数据库结构和内容，提供深入的见解。\n        \n        数据库名称: account_data.db\n        \n        数据库包含以下表:\n        accounts, transactions, analysis_results\n        \n        表结构:\n        \n表 \'accounts\' 结构:\n- id (TEXT)\n- name (TEXT)\n- created_at (TIMESTAMP)\n- updated_at (TIMESTAMP)\n- status (TEXT)\n- metadata (TEXT)\n\n表 \'transactions\' 结构:\n- id (TEXT)\n- account_id (TEXT)\n- amount (REAL)\n- type (TEXT)\n- timestamp (TIMESTAMP)\n- description (TEXT)\n- metadata (TEXT)\n\n表 \'analysis_results\' 结构:\n- id (TEXT)\n- account_id (TEXT)\n- timestamp (TIMESTAMP)\n- result_type (TEXT)\n- result_data (TEXT)\n- metadata (TEXT)\n\n样本数据:\n\n表 \'accounts\' 样本数据 (前5条):\n[\n  {\n    "id": "1",\n    "name": "时间序列测试账户",\n    "created_at": "2025-04-03 01:06:58",\n    "updated_at": "2025-04-03 01:06:58",\n    "status": "active",\n    "metadata": {\n      "description": "包含时间序列数据的测试账户",\n      "created_at": 1743642418.129614\n    }\n  }\n]...\n\n表 \'transactions\' 样本数据 (前5条):\n[\n  {\n    "id": "e6fa4dd4-9f30-41af-9f35-62fde90f31d0",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-01",\n    "metadata": {\n      "date": "2025-01-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "a2b13a54-c178-40cd-9be7-903062281e8c",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-11",\n    "metadata": {\n      "date": "2025-01-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "d43adaed-bbc7-4dae-b8e4-25d122b71617",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-01-21",\n    "metadata": {\n      "date": "2025-01-21",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "b0f841b0-8fbf-4bf5-82d7-d4d060953c51",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-01",\n    "metadata": {\n      "date": "2025-02-01",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 1.6,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  },\n  {\n    "id": "e11caa44-5fd0-4f87-ad79-0f7add0d4572",\n    "account_id": "1",\n    "amount": 1.0,\n    "type": "data_entry",\n    "timestamp": "2025-04-03 01:06:58",\n    "description": "数据记录 - 2025-02-11",\n    "metadata": {\n      "date": "2025-02-11",\n      "metric1": 1,\n      "metric2": 0,\n      "metric3": 2,\n      "metric4": 0,\n      "metric5": 0,\n      "metric6": 0\n    }\n  }\n]...\n\n表 \'analysis_results\' 样本数据 (前5条):\n[\n  {\n    "id": "06faa5ae-2108-451a-bb0b-2c75aee6f30a",\n    "account_id": "1",\n    "timestamp": "2025-04-03 01:06:58",\n    "result_type": "initial_assessment",\n    "result_data": "这是账户1的初始数据分析。数据显示在2025年3月开始有显著变化，多个指标从0上升到较高值。",\n    "metadata": {\n      "created_at": 1743642418.1469162,\n      "data_points": 10,\n      "date_range": "2025-01-01 至 2025-04-01"\n    }\n  }\n]...\n\n        请提供以下分析:\n        1. 数据库结构分析：评估表之间的关系和设计模式\n        2. 数据质量分析：识别潜在的数据质量问题\n        3. 数据模式和趋势：识别数据中的模式和趋势\n        4. 业务见解：基于数据提供业务相关的见解和建议\n        5. 改进建议：针对数据库设计和数据质量的改进建议\n        \n        请以结构化的方式提供你的分析，使用标题和小节组织内容。\n        '}], 'temperature': 0.3, 'max_tokens': 4000}
2025-04-04 23:12:42.885 | INFO     | __main__:generate:99 - 发送请求到DeepSeek API，使用模型: deepseek-chat...
2025-04-04 23:12:43.087 | DEBUG    | __main__:generate:109 - API响应状态码: 400
2025-04-04 23:12:43.087 | DEBUG    | __main__:generate:110 - API响应内容: {"code":20012,"message":"Model does not exist. Please check it carefully.","data":null}...
2025-04-04 23:12:43.087 | WARNING  | __main__:generate:120 - 使用模型 deepseek-chat 请求失败: 400 Client Error: Bad Request for url: https://api.siliconflow.cn/v1/chat/completions
2025-04-04 23:12:43.087 | WARNING  | __main__:generate:126 - API错误详情: {'code': 20012, 'message': 'Model does not exist. Please check it carefully.', 'data': None}
2025-04-04 23:12:43.087 | INFO     | __main__:generate:84 - 尝试使用模型: deepseek-v2
2025-04-04 23:12:43.087 | DEBUG    | __main__:generate:96 - API请求头: {'Authorization': 'Bearer sk-***', 'Content-Type': 'application/json'}
